se2,se4,se5,se9,se3a,q8,q9,q12,q13,q6,q93,q130,q5,q38,q40,q108,q110,q124,q126,q128,q32,q48,q49,q94,q103,q104,country
1.0,2.0,8.0,3.0,55.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,Singapore
2.0,2.0,5.0,2.0,49.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,Singapore
1.0,2.0,9.0,4.0,53.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,Singapore
2.0,2.0,2.0,1.0,67.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Singapore
2.0,2.0,5.0,3.0,60.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,Singapore
2.0,4.0,2.0,2.0,60.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,Singapore
2.0,6.0,6.0,2.0,49.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,Singapore
2.0,2.0,7.0,3.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,Singapore
1.0,2.0,5.0,2.0,47.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,Singapore
2.0,2.0,4.0,2.0,51.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,Singapore
1.0,2.0,5.0,2.0,54.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,Singapore
2.0,2.0,9.0,5.0,38.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Singapore
1.0,1.0,5.0,2.0,36.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,Singapore
2.0,2.0,4.0,1.0,52.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,Singapore
1.0,2.0,6.0,1.0,60.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,Singapore
1.0,2.0,10.0,4.0,38.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,Singapore
1.0,4.0,1.0,2.0,73.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,Singapore
2.0,1.0,7.0,2.0,23.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,Singapore
2.0,2.0,5.0,4.0,43.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,Singapore
1.0,1.0,9.0,2.0,30.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,Singapore
2.0,1.0,7.0,4.0,22.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,5.0,1.0,2.0,3.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,Singapore
2.0,2.0,9.0,5.0,59.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,Singapore
1.0,2.0,3.0,2.0,35.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,2.0,1.0,4.0,2.0,4.0,1.0,Singapore
1.0,2.0,5.0,1.0,59.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,Singapore
1.0,1.0,7.0,2.0,26.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,Singapore
1.0,2.0,9.0,2.0,39.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,Singapore
2.0,4.0,1.0,1.0,70.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,Singapore
2.0,1.0,2.0,1.0,64.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,Singapore
1.0,2.0,4.0,2.0,62.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,Singapore
1.0,2.0,7.0,3.0,53.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,Singapore
2.0,2.0,5.0,2.0,50.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,Singapore
1.0,2.0,5.0,3.0,60.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,Singapore
2.0,2.0,5.0,4.0,44.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,Singapore
2.0,2.0,9.0,4.0,34.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,Singapore
2.0,4.0,4.0,1.0,67.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,Singapore
1.0,2.0,7.0,5.0,26.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,Singapore
1.0,2.0,8.0,99.0,43.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,Singapore
1.0,2.0,6.0,3.0,50.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,Singapore
1.0,2.0,9.0,5.0,43.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,Singapore
1.0,2.0,9.0,2.0,48.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,Singapore
1.0,1.0,7.0,4.0,22.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,Vietnam
2.0,1.0,7.0,5.0,25.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,Vietnam
1.0,1.0,7.0,4.0,22.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,Vietnam
2.0,4.0,2.0,1.0,59.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,Vietnam
1.0,2.0,5.0,4.0,27.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0,Vietnam
1.0,2.0,5.0,2.0,72.0,3.0,4.0,3.0,4.0,5.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,Vietnam
2.0,2.0,1.0,2.0,56.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,Vietnam
2.0,2.0,2.0,1.0,34.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,1.0,Vietnam
1.0,2.0,3.0,3.0,43.0,4.0,4.0,3.0,4.0,5.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,Vietnam
1.0,2.0,7.0,4.0,31.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,Vietnam
1.0,2.0,2.0,4.0,33.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,Vietnam
1.0,2.0,2.0,5.0,49.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,Vietnam
1.0,1.0,4.0,4.0,32.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,Vietnam
2.0,2.0,3.0,4.0,48.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,Vietnam
1.0,2.0,4.0,5.0,57.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,Vietnam
1.0,2.0,7.0,5.0,36.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,Vietnam
1.0,2.0,7.0,3.0,36.0,4.0,3.0,2.0,4.0,5.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,Vietnam
2.0,4.0,3.0,4.0,23.0,3.0,3.0,2.0,4.0,5.0,3.0,2.0,5.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,Vietnam
1.0,1.0,3.0,3.0,22.0,4.0,4.0,2.0,4.0,5.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,Vietnam
2.0,2.0,7.0,3.0,41.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,Vietnam
2.0,2.0,3.0,3.0,36.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,3.0,Vietnam
1.0,2.0,3.0,4.0,43.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,Vietnam
2.0,1.0,7.0,5.0,36.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,Vietnam
2.0,2.0,7.0,5.0,43.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,Vietnam
1.0,2.0,7.0,5.0,37.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,Vietnam
1.0,2.0,4.0,5.0,77.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,Vietnam
1.0,2.0,6.0,5.0,42.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,Vietnam
1.0,2.0,7.0,5.0,29.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,Vietnam
1.0,2.0,5.0,5.0,29.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,Vietnam
2.0,2.0,4.0,5.0,23.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,Vietnam
1.0,2.0,6.0,5.0,39.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0,Vietnam
2.0,2.0,3.0,5.0,35.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,Vietnam
1.0,2.0,5.0,4.0,73.0,3.0,3.0,2.0,4.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,Vietnam
1.0,2.0,7.0,4.0,65.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,5.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,Vietnam
1.0,2.0,6.0,3.0,23.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,5.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,Vietnam
1.0,1.0,3.0,2.0,56.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,Vietnam
1.0,2.0,7.0,4.0,49.0,2.0,4.0,2.0,4.0,4.0,3.0,1.0,4.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,1.0,4.0,2.0,2.0,3.0,Vietnam
2.0,2.0,6.0,4.0,22.0,4.0,4.0,3.0,4.0,5.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,Vietnam
1.0,2.0,3.0,4.0,54.0,4.0,4.0,2.0,4.0,5.0,4.0,2.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,Vietnam
2.0,2.0,7.0,5.0,57.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,Vietnam
2.0,2.0,5.0,5.0,44.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,Vietnam
1.0,2.0,7.0,5.0,36.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,Vietnam
2.0,2.0,5.0,5.0,38.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,Vietnam
1.0,2.0,7.0,4.0,44.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,4.0,2.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,Vietnam
1.0,2.0,9.0,5.0,42.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,Vietnam
2.0,2.0,6.0,5.0,22.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,Vietnam
1.0,2.0,9.0,5.0,39.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,Vietnam
1.0,2.0,6.0,5.0,28.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,Vietnam
1.0,2.0,7.0,5.0,49.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,Vietnam
1.0,2.0,5.0,3.0,66.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,5.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,Vietnam
1.0,2.0,6.0,4.0,30.0,4.0,4.0,3.0,4.0,5.0,3.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,Vietnam
1.0,2.0,4.0,4.0,46.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,Vietnam
1.0,2.0,5.0,3.0,66.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,4.0,1.0,3.0,2.0,Vietnam
1.0,2.0,8.0,5.0,40.0,3.0,3.0,3.0,3.0,5.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,Vietnam
1.0,4.0,2.0,5.0,77.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,Vietnam
2.0,2.0,5.0,5.0,37.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,Vietnam
2.0,2.0,5.0,5.0,66.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,Vietnam
1.0,2.0,5.0,5.0,70.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,Vietnam
2.0,1.0,5.0,5.0,23.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,Vietnam
1.0,2.0,8.0,4.0,62.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,Vietnam
1.0,2.0,5.0,4.0,75.0,3.0,3.0,3.0,4.0,5.0,4.0,1.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,Vietnam
1.0,2.0,3.0,4.0,79.0,3.0,4.0,3.0,4.0,4.0,3.0,1.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,Vietnam
1.0,1.0,8.0,3.0,22.0,4.0,3.0,4.0,4.0,5.0,3.0,1.0,5.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,3.0,Vietnam
1.0,1.0,1.0,3.0,75.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,Vietnam
1.0,2.0,8.0,4.0,54.0,3.0,4.0,4.0,4.0,5.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,Vietnam
1.0,2.0,9.0,5.0,68.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,Vietnam
1.0,2.0,9.0,4.0,63.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,Vietnam
2.0,2.0,5.0,2.0,36.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,Vietnam
2.0,1.0,5.0,3.0,22.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,5.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,Vietnam
1.0,2.0,7.0,3.0,54.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,Vietnam
1.0,2.0,5.0,2.0,58.0,4.0,4.0,3.0,4.0,5.0,3.0,1.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,Vietnam
1.0,1.0,8.0,3.0,22.0,4.0,4.0,3.0,4.0,5.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,Vietnam
1.0,2.0,5.0,4.0,77.0,3.0,3.0,3.0,3.0,5.0,4.0,1.0,5.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,Vietnam
2.0,2.0,4.0,4.0,46.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,Vietnam
1.0,1.0,8.0,4.0,24.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,Vietnam
2.0,2.0,5.0,4.0,45.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,5.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,Vietnam
1.0,2.0,6.0,4.0,59.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,5.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,Vietnam
2.0,2.0,2.0,3.0,70.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,Vietnam
1.0,2.0,5.0,3.0,47.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,Vietnam
1.0,2.0,5.0,3.0,58.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,Vietnam
2.0,2.0,4.0,4.0,54.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,Vietnam
2.0,2.0,4.0,4.0,34.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,Vietnam
2.0,2.0,2.0,3.0,24.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,Vietnam
1.0,2.0,3.0,3.0,64.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,Vietnam
1.0,2.0,3.0,3.0,29.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,Vietnam
1.0,2.0,2.0,1.0,70.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,Vietnam
